Filename,Inode,File Type,Parent Path,Birth Time,Access Time,Modify Time,Change Time
Screenshot 2023-11-13 143538.png,18295873486209453,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.796997700 -0500,2023-11-13 14:35:38.000000000 -0500,2023-12-01 12:49:29.714604400 -0500
Screenshot 2023-11-13 143747.png,33776997205294126,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 14:37:47.000000000 -0500,2023-12-01 12:49:29.719513900 -0500
Screenshot 2023-11-13 144148.png,2814749767441165,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 14:41:49.000000000 -0500,2023-12-01 12:49:29.723513200 -0500
Screenshot 2023-11-13 144543.png,7881299347984437,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 14:45:43.000000000 -0500,2023-12-01 12:49:29.728512500 -0500
Screenshot 2023-11-13 145024.png,1407374883568032,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 14:50:24.000000000 -0500,2023-12-01 12:49:29.732718600 -0500
Screenshot 2023-11-13 150441.png,2814749767192650,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 15:04:41.000000000 -0500,2023-12-01 12:49:29.736715600 -0500
Screenshot 2023-11-13 150447.png,3096224743834922,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 15:04:47.000000000 -0500,2023-12-01 12:49:29.741714900 -0500
Screenshot 2023-11-13 150453.png,2533274790729867,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 15:04:54.000000000 -0500,2023-12-01 12:49:29.745721600 -0500
Screenshot 2023-11-13 151437.png,25051272927265883,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 15:14:37.000000000 -0500,2023-12-01 12:49:29.750925300 -0500
Screenshot 2023-11-13 151630.png,27866022694359842,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.795997100 -0500,2023-11-13 15:16:31.000000000 -0500,2023-12-01 12:49:29.754922600 -0500
Screenshot 2023-11-13 151826.png,1970324837308306,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:18:26.000000000 -0500,2023-12-01 12:49:29.759433300 -0500
Screenshot 2023-11-13 152151.png,7599824371204076,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:21:51.000000000 -0500,2023-12-01 12:49:29.763539100 -0500
Screenshot 2023-11-13 153159.png,6473924464665610,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:31:59.000000000 -0500,2023-12-01 12:49:29.767702600 -0500
Screenshot 2023-11-13 154147.png,4503599627698683,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:41:47.000000000 -0500,2023-12-01 12:49:29.772792700 -0500
Screenshot 2023-11-13 154852.png,8444249301606747,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:48:52.000000000 -0500,2023-12-01 12:49:29.777735300 -0500
Screenshot 2023-11-13 155347.png,3096224744150908,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:53:47.000000000 -0500,2023-12-01 12:49:29.781699600 -0500
Screenshot 2023-11-13 155750.png,1970324837308207,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 15:57:51.000000000 -0500,2023-12-01 12:49:29.786009200 -0500
Screenshot 2023-11-13 160122.png,10414574138312472,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.794997700 -0500,2023-11-13 16:01:22.000000000 -0500,2023-12-01 12:49:29.794009800 -0500
Screenshot 2023-11-13 160300.png,2814749767434882,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.793999100 -0500,2023-11-13 16:03:00.000000000 -0500,2023-12-01 12:49:29.798102000 -0500
Screenshot 2023-11-13 160316.png,3659174697562751,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.793999100 -0500,2023-11-13 16:03:16.000000000 -0500,2023-12-01 12:49:29.802374300 -0500
Screenshot 2023-11-13 160851.png,40813871623050599,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.793999100 -0500,2023-11-13 16:08:51.000000000 -0500,2023-12-01 12:49:29.807392600 -0500
Screenshot 2023-11-13 161051.png,1970324837308325,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.793999100 -0500,2023-11-13 16:10:51.000000000 -0500,2023-12-01 12:49:29.811478700 -0500
Screenshot 2023-11-13 161130.png,1970324837308415,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.793999100 -0500,2023-11-13 16:11:30.000000000 -0500,2023-12-01 12:49:29.816376700 -0500
Screenshot 2023-11-13 184135.png,1970324837308450,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 18:41:35.000000000 -0500,2023-12-01 12:49:29.821491900 -0500
Screenshot 2023-11-13 184441.png,5348024557833390,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 18:44:41.000000000 -0500,2023-12-01 12:49:29.825523900 -0500
Screenshot 2023-11-13 184752.png,10133099161601144,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 18:47:52.000000000 -0500,2023-12-01 12:49:29.830491300 -0500
Screenshot 2023-11-13 190208.png,2814749767117713,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:02:08.000000000 -0500,2023-12-01 12:49:29.834699100 -0500
Screenshot 2023-11-13 190228.png,3096224744144298,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:02:28.000000000 -0500,2023-12-01 12:49:29.838704400 -0500
Screenshot 2023-11-13 190353.png,1970324837308172,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:03:53.000000000 -0500,2023-12-01 12:49:29.843793900 -0500
Screenshot 2023-11-13 190413.png,16888498602650489,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:04:13.000000000 -0500,2023-12-01 12:49:29.848828900 -0500
Screenshot 2023-11-13 190422.png,8444249301338002,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:04:22.000000000 -0500,2023-12-01 12:49:29.852790800 -0500
Screenshot 2023-11-13 191403.png,4503599627456542,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:14:03.000000000 -0500,2023-12-01 12:49:29.856871700 -0500
Screenshot 2023-11-13 193257.png,2814749767440515,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792999600 -0500,2023-11-13 19:32:57.000000000 -0500,2023-12-01 12:49:29.861384400 -0500
Screenshot 2023-11-13 193323.png,1688849860605482,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792001400 -0500,2023-11-13 19:33:23.000000000 -0500,2023-12-01 12:49:29.866387600 -0500
Screenshot 2023-11-13 222549.png,1970324837308298,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.792001400 -0500,2023-11-13 22:25:49.000000000 -0500,2023-12-01 12:49:29.872386800 -0500
Screenshot 2023-11-13 222648.png,1970324837308202,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.791014300 -0500,2023-11-13 22:26:48.000000000 -0500,2023-12-01 12:49:29.878389300 -0500
Screenshot 2023-11-13 222800.png,1970324837308449,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.791014300 -0500,2023-11-13 22:28:00.000000000 -0500,2023-12-01 12:49:29.884384000 -0500
Screenshot 2023-11-14 081443.png,1970324837308302,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.791014300 -0500,2023-11-14 08:14:43.000000000 -0500,2023-12-01 12:49:29.890385100 -0500
Screenshot 2023-11-14 081703.png,10133099161681619,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.791014300 -0500,2023-11-14 08:17:03.000000000 -0500,2023-12-01 12:49:29.895383600 -0500
Screenshot 2023-11-14 081733.png,3940649673963302,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 08:17:33.000000000 -0500,2023-12-01 12:49:29.902383400 -0500
Screenshot 2023-11-14 082855.png,1970324837308209,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 08:28:55.000000000 -0500,2023-12-01 12:49:29.907517500 -0500
Screenshot 2023-11-14 085215.png,25614222880677524,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 08:52:15.000000000 -0500,2023-12-01 12:49:29.912516500 -0500
Screenshot 2023-11-14 090234.png,3377699720542763,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 09:02:34.000000000 -0500,2023-12-01 12:49:29.917514000 -0500
Screenshot 2023-11-14 090531.png,9570149208175115,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 09:05:31.000000000 -0500,2023-12-01 12:49:29.923676400 -0500
Screenshot 2023-11-14 094142.png,5910974510939822,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 09:41:42.000000000 -0500,2023-12-01 12:49:29.928670300 -0500
Screenshot 2023-11-14 102448.png,3377699720851806,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 10:24:49.000000000 -0500,2023-12-01 12:49:29.932670300 -0500
Screenshot 2023-11-14 104147.png,5066549581124918,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789997800 -0500,2023-11-14 10:41:47.000000000 -0500,2023-12-01 12:49:29.937673700 -0500
Screenshot 2023-11-14 104438.png,2533274790729796,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.789813400 -0500,2023-11-14 10:44:38.000000000 -0500,2023-12-01 12:49:29.942883900 -0500
Screenshot 2023-11-14 112809.png,4785074604216022,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.788759500 -0500,2023-11-14 11:28:09.000000000 -0500,2023-12-01 12:49:29.946893000 -0500
Screenshot 2023-11-14 114017.png,12103423998575172,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.788759500 -0500,2023-11-14 11:40:17.000000000 -0500,2023-12-01 12:49:29.955902300 -0500
Screenshot 2023-11-14 114707.png,5629499534468185,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.788759500 -0500,2023-11-14 11:47:07.000000000 -0500,2023-12-01 12:49:29.964651200 -0500
Screenshot 2023-11-14 114925.png,844424930387075,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.788759500 -0500,2023-11-14 11:49:25.571427800 -0500,2023-12-01 12:49:29.972644800 -0500
Screenshot 2023-11-14 115014.png,844424930387111,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.788759500 -0500,2023-11-14 11:50:14.340770800 -0500,2023-12-01 12:49:29.980897500 -0500
Screenshot 2023-11-14 133718.png,17451448556087202,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.787759500 -0500,2023-11-14 13:37:18.000000000 -0500,2023-12-01 12:49:29.992801300 -0500
Screenshot 2023-11-14 140949.png,3096224744068044,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.787759500 -0500,2023-11-14 14:09:49.519015000 -0500,2023-12-01 12:49:30.001047500 -0500
Screenshot 2023-11-14 141232.png,3096224744072862,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.787759500 -0500,2023-11-14 14:12:32.444962000 -0500,2023-12-01 12:49:30.008961100 -0500
Screenshot 2023-11-14 170736.png,3940649673981982,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.787759500 -0500,2023-11-14 17:07:36.232190300 -0500,2023-12-01 12:49:30.018146900 -0500
Screenshot 2023-11-14 171140.png,5910974511218842,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 17:11:40.000000000 -0500,2023-12-01 12:49:30.027141100 -0500
Screenshot 2023-11-14 174145.png,1407374884123501,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 17:41:46.000000000 -0500,2023-12-01 12:49:30.039577900 -0500
Screenshot 2023-11-14 204559.png,8725724278172278,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 20:45:59.394255800 -0500,2023-12-01 12:49:30.047848300 -0500
Screenshot 2023-11-14 210300.png,11258999068492952,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 21:03:00.000000000 -0500,2023-12-01 12:49:30.054847600 -0500
Screenshot 2023-11-14 210636.png,3940649673971205,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 21:06:36.147289000 -0500,2023-12-01 12:49:30.065367000 -0500
Screenshot 2023-11-14 210700.png,16325548649244454,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 21:07:00.547999200 -0500,2023-12-01 12:49:30.073366200 -0500
Screenshot 2023-11-14 210718.png,5910974510951033,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 21:07:18.291247100 -0500,2023-12-01 12:49:30.081641300 -0500
Screenshot 2023-11-14 211302.png,16888498602655560,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 21:13:02.738303500 -0500,2023-12-01 12:49:30.091645500 -0500
Screenshot 2023-11-14 211359.png,16607023625961040,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.786759000 -0500,2023-11-14 21:13:59.733456300 -0500,2023-12-01 12:49:30.099644000 -0500
Screenshot 2023-11-14 211624.png,6473924464368100,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.785759900 -0500,2023-11-14 21:16:24.000000000 -0500,2023-12-01 12:49:30.106833400 -0500
Screenshot 2023-11-14 211631.png,3377699720553727,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.785759900 -0500,2023-11-14 21:16:31.556609400 -0500,2023-12-01 12:49:30.114830200 -0500
Screenshot 2023-11-14 211855.png,9007199254775363,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.785759900 -0500,2023-11-14 21:18:55.721184200 -0500,2023-12-01 12:49:30.123066900 -0500
Screenshot 2023-11-15 103109.png,3096224744070335,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.785759900 -0500,2023-11-15 10:31:09.000000000 -0500,2023-12-01 12:49:30.131067500 -0500
Screenshot 2023-11-15 112354.png,2251799813882758,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.785759900 -0500,2023-11-15 11:23:54.000000000 -0500,2023-12-01 12:49:30.140400500 -0500
Screenshot 2023-11-15 125710.png,19421773393041966,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.785759900 -0500,2023-11-15 12:57:10.000000000 -0500,2023-12-01 12:49:30.149519700 -0500
Screenshot 2023-11-15 132615.png,2251799813718656,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.784759400 -0500,2023-11-15 13:26:15.000000000 -0500,2023-12-01 12:49:30.159368700 -0500
Screenshot 2023-11-15 155513.png,8444249301334480,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.783759800 -0500,2023-11-15 15:55:13.459472800 -0500,2023-12-01 12:49:30.167461800 -0500
Screenshot 2023-11-15 190809.png,19140298416676256,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.783759800 -0500,2023-11-15 19:08:09.002563000 -0500,2023-12-01 12:49:30.176468900 -0500
Screenshot 2023-11-15 190828.png,3377699720823266,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.782759000 -0500,2023-11-15 19:08:28.493199300 -0500,2023-12-01 12:49:30.185387200 -0500
Screenshot 2023-11-16 131407.png,9570149208285931,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.782759000 -0500,2023-11-16 13:14:07.000000000 -0500,2023-12-01 12:49:30.193616200 -0500
Screenshot 2023-11-16 131956.png,1407374884176898,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.782759000 -0500,2023-11-16 13:19:56.240574600 -0500,2023-12-01 12:49:30.201614300 -0500
Screenshot 2023-11-16 142601.png,6755399441085261,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-16 14:26:01.166860900 -0500,2023-12-01 12:49:30.209080200 -0500
Screenshot 2023-11-16 222456.png,3096224743966207,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-16 22:24:56.270809800 -0500,2023-12-01 12:49:30.216993100 -0500
Screenshot 2023-11-17 120646.png,61361544922934402,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 12:06:46.735651100 -0500,2023-12-01 12:49:30.225344500 -0500
Screenshot 2023-11-17 120701.png,7036874417797634,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 12:07:01.764983800 -0500,2023-12-01 12:49:30.233348800 -0500
Screenshot 2023-11-17 132234.png,12947848928756443,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 13:22:34.522389000 -0500,2023-12-01 12:49:30.241345500 -0500
Screenshot 2023-11-17 133812.png,17732923532795196,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 13:38:12.000000000 -0500,2023-12-01 12:49:30.252826500 -0500
Screenshot 2023-11-17 134027.png,2814749767137684,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 13:40:27.433637100 -0500,2023-12-01 12:49:30.261598400 -0500
Screenshot 2023-11-17 134327.png,9288674231487445,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 13:43:27.427571400 -0500,2023-12-01 12:49:30.268658100 -0500
Screenshot 2023-11-17 135349.png,4222124650794714,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 13:53:49.544763400 -0500,2023-12-01 12:49:30.276674800 -0500
Screenshot 2023-11-17 135801.png,10414574138533870,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 13:58:01.577262900 -0500,2023-12-01 12:49:30.283904900 -0500
Screenshot 2023-11-17 140527.png,17732923532803554,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.781759600 -0500,2023-11-17 14:05:27.772711200 -0500,2023-12-01 12:49:30.291909900 -0500
Screenshot 2023-11-17 141050.png,34339947158758554,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:10:50.244166400 -0500,2023-12-01 12:49:30.300133300 -0500
Screenshot 2023-11-17 141217.png,2533274790635888,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:12:17.352417500 -0500,2023-12-01 12:49:30.308088000 -0500
Screenshot 2023-11-17 141258.png,3659174697478519,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:12:58.151127000 -0500,2023-12-01 12:49:30.319314900 -0500
Screenshot 2023-11-17 141304.png,2814749767346555,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:13:04.804149700 -0500,2023-12-01 12:49:30.328256400 -0500
Screenshot 2023-11-17 141312.png,3659174697478531,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:13:12.205923900 -0500,2023-12-01 12:49:30.335452800 -0500
Screenshot 2023-11-17 142133.png,3096224744057240,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:21:33.734723100 -0500,2023-12-01 12:49:30.343461500 -0500
Screenshot 2023-11-17 143410.png,9570149208284765,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.780759300 -0500,2023-11-17 14:34:10.272697100 -0500,2023-12-01 12:49:30.350927300 -0500
